0,1,2
8Ede,Äröko letå kiko orisisi létå to wa,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Salaye ki ni leta kiko ii. Dårüko orisisi letå to wa nile Yorubå iii. Salaye oköökan wan"
Asa,Oge sise ni ile Yoruba,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Salaye ki ni oge sise ii. Dårüko åwqn ona isara loge. iii. Sålåyé ököökan won pelu åpeere. iv. So lwülo oge v. Dåhun Ibeere Iori ekö yii"
Lit,Eka Yoruba ati Itankåle won,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Siso itankale åwon Yorubå ii. Dåruko åwon ipile to je ti iran Yorubå iii. Yiya maåpö ipinle Yorübå"
9Ede,Éyå ara ifo,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Säläyé ki ni eya ara ifo ii. Daruko awon orisirisi eya ara ifo iii. Sålåyé ököökan won pélu yiya aworan. iv. dahun ibéere lori ‘eko yii"
Asa,Oge sise ni ile Yoruba,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Sålåyé ki ni oge sise ii. Dårüko awon ona Isara löge. iii. Salayé okookan won pelu åpeere. iv. So iwülo oge sise v. Darüko awon ohun elo ti a fin Soge yåla ni åye atijo ati ode oni"
Lit,"Orin ayęyę Yoruba bii orin iyawo, orin etiyęri","Ni opin Idanilekoo, åwon akekoo yoo lé: i. Sâlâye ki ni orin ayęyę Yoruba. ii. Da âwon orin węnyi mo iii So patakl awon orin wonyi iv. Sâlâye ohun ti a n Io âwon orin yii fun"
10Ede,Ônâ Ibănisęro ni Ôdeon,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Fun ona ibanisoro ni oriki ii. Daruko orișiriși ona fibanisorę ni ode oni. . iii. Sâlaye âwon ona ibanisoro wonyi v. Dahun ibeëre lorî ëko"
Asa,Oruko jiję nile Yorubă,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Fun oruko jiję ni orikl ii. Daruko orișiriși ona ti oruko jiję pin si b.a Oruko amutunrunwa – Oruko dile – Oruko òrikì iii. Sàlàyé àwon oruke jije wonyi iv. dahûn ìbeere lori eko yìi"
Lit,"Kikà ewì apilëko àti igbedegbe ken àti yiyo komookun, ogbon inu ewi naa","Ni opin Idanilekoo, åwon akekoo yoo lé: i. Ka ewi àti igbadegba kan ti olûkô yan lâyò ii. Sàlàyé pàtàkì ewìì naa iv. dahun Ibeere Iori ewi yìi"
11Ede,Âròko Agàpejuwe,"Ni opin Idanilekoo, åwon akekoo yoo lé: -Ki orikì àròko asapejuwe -Sàlàyé irüfë àruko yi. Bi àpeere: i. Ilé ìwé mi. ii. Ore mi. iii, Olùko ti mo feran ju -Dihùn ìbeere Iori eko"
Asa,Orüko Âmutorunwa,"Ni opin Idanilekoo, åwon akekoo yoo lé: -So İtumö orüko amutorunwa -Dârüko orüko amutorunwâ nile Yorübâ, b.a. lgâ, Âina, Ojo,Tâiwo, Idogbo, Idoha, Idowü, Âlâbâ, abbi. -şâlâye Itumo tö rö mo oruko âmutorunwâ -Dahun ibeere lori çko"
Lit,Orin İremolekun,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. So İtumo orin Îremolekun ii. Ko die ninü orin İremolekun. Bi apeere: Ta lö nâ o? çyç ni Sokomo on ko salo. -Dâhûn lbeere lori eko"
12,"Atunyçwo çko lori işç lori ede, aşa ati literaso.","Atunyçwo çko lori işç lori ede, aşa ati literaso."
13,Idanwo saa kin-ın-ni,Idanwo saa kin-ın-ni
