0,1,2
9Ede,Ijiroro ati ariyanjiyan lori Iyawo kan dara ju Iyawo méji lo,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Jiroro nipa imo ateyinwa ii. Tälé ilånå äti ogbon åroko alåriyånjiyån — lfaara, IPinro, ero, ede äti igünle. iii. Ko åroko tö gbåmuse Iori ori-örö iv. Dahun Ibeere lori ekö"
Asa,"Oye ni Yoruba Äpeere: Otunba Balogun, Asipa, Lisa, Basorun, abbl. lse ti awon Oloye kookan n se","Ni opin Idanilekoo, åwon akekoo yoo lé: i. Jiroro nipa asa oyé jije ii. Salayé patåki oyé nile Yorubå iii. Darüko orisi oye ti an je nile Yorubå iv. Ranti awon ohun elo oye jije v. Jiroro nipa åwon ami ti a fi da oloye mö. vi. Dåhün ibéére Iori eko"
Lit,Äwon Oünje Yoruba Åti agbegbé won,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Sålåye påtåki ounje ii. Dåruko orisi ounje ti a Iori ni agbégbé koökan. iii. Se atotonu nipa bi a ti if se Oonje wonyi iv. Jiroro nipa iwülo Ounje kakan låra v. Dahun Ibeere lori eko"
10Ede,Akayé – Kiko oro titun ati didahun Ibéere låbe akayé,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Ka Iwé ni åkågbådun åti åkadånmuran ii. Fa awon oro tuntun ninu ekö yo iii. Sålåyé åwon koko ti o jeyo iv. Dåhun Ibéére lori eko v."
Asa,Ekunrere alaye lori ojuse awon oloye laarin ilu _ Apeere: Balogun ni olori awon jagunjagun,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Soro nipa oye ti won n je ni ilu kookan ii. Salaye ipo ati ise ti o wa fun oloye kookan bi Apeere: Balogun ni olori awon jagunjagun – Oluawo- olori awon awo -Oluode/ Balode -olori awon ode -Iyalode-olori awon obinrin ilu iii. Dahun ibeere lori eko yi"
Lit,Kika iwe literaso apileko ti ijoba yan,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. So nipa onkowe yi ii. Salaye itan inu iwe naa ni soki iii. Jiroro nipa awon koko ti o suyo ninu itan naa iv. Menuba awon asa ati ise Yoruba to farahan ninu iwe naa v. Dahun ibeere lori eko yii"
11Ede,Äroko Alålåyé iti ilånå -Äpeere: Bi mo ba di Gominå ipinle Mi.,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Sålåyé nipa åroko alalaye ati llanå ii. Jiroro nipa ori-oro to jemo åroko alålåyé iii. So nipa bi a se ko aroko alålåyé iv. Ko oro Iori ori-örö åroko alålåyé. v. Dahun Ibeere Iori"
Asa,Oriki åwon oba Yorubå – Äpeere -Alåäfin ti Oyo -Ooni ti llé-lfe -Soun ti Ögbomöso -Olofå ti öfå -Olokukü ti ökukü -Orångün ti Ila,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Dåruko åwon oba alådé Yorübå ii. Ilu ti won joba le lori iii. Dahun Ibeere lori eko"
Lit,Awon orin ibile ni agbégbé köokan,"Ni opin Idanilekoo, åwon akekoo yoo lé: i. Dårüko åwon orin agbégbé kookan ii. Salaye igba ati akoko ti won ma n ko Orin naa. iii. Jiroro nipa iwulo awon orin wonyi. iv. Dahun ibéere lori eko"
12,"Atunyewo eko lori ise saå yii lori édé, åså åti litirésö","Atunyewo eko lori ise saå yii lori édé, åså åti litirésö"
13,Idånwo såå keji,Idånwo såå keji
