0,1,2
6,"(c) Comprehension and Vocabulary Development: National Social Service Institutions, eg CPC, FRSC, ICPC, NAFDAC, NDLEA, NEMA","By the end of the lesson, pupils should be able to: i. read to draw out meanings from the selected passage; ii. differentiate between main ideas and supporting ideas in a given passage; iii recognize the key words and the easily confused words in the given passage, and use them in different contexts correctly. iv answer factual and other questions from the selected text."
6,(d) Writing- Descriptive Guided Composition on Bicycle/ Automobile,"By the end of the lesson, pupils should be able to: i. highlight the features of a descriptive essay; ii. describe the features of an object; iii. develop outlines for a descriptive essay; iv. write a descriptive essay on either of the following: Bicycle or Automobile."
6,e) Supplementary Reading: Play,"By the end of the lesson, pupils should be able to: i share with other pupils the drama book read; ii discuss lessons learnt from the book; iii relate events in the story to their personal lives."
6,(f )Dictation for the week,"Learners are to be guided to learn the following words: Trial, tramway, aircraft, balloon, barrow, truck, delivery, diesel truck, elevator,"
7,"A. Mid-term tests B, Open day C. Mid-term break D. Homework","Learners are to be guided to learn the following words: analysis, foreigner, fetter, conflagration, concede, Perplex, lucid, aggravate, ambiguous, camouflage."
8,(a) Speech work Contrasting Consonant Sounds /p/ and /f/,"By the end of the lesson, pupils should be able to: i. recognize and pronounce the sounds /p/ and/f/ correctly ii. generate ten words containing the sounds iii. draw the contrast between the sounds when used in words e.g. pill, fill iv. construct sentences with the pairs of sounds."
8,(b) Structure: Making Reported Command and Reported Questions,"By the end of the lesson, pupils should be able to: i. identify the use of command and interrogative statement ii. change direct command and questions to reported command and questions iii. analyze sentence structure of direct and reported command"
8,"(c ) Comprehension Reading on Education such as Moral, Value etc","By the end of the lesson, pupils should be able to: i. diffentiate between main ideas and surpporting ideas ii. construct sentence with the key words and unfamiliar words derived from the passage. iii. infer implied meanings or ideas in the passage"
8,(d)Writing: Descriptive Essay. Describe your House or School.,"By the end of the lesson, pupils should be able to: i. describe the key features of their house or school; ii. develop outlines for ether ‘My House’ or ‘My School’; iii. write a descriptive essay on any of the topics"
8,e) Supplementary Reading: Poems,"By the end of the lesson, pupils should be able to: i share with other pupils the poems read; ii. discuss the main idea of the poem iii. discuss lessons learnt from the poems; iv. relate events in the poem to their personal lives."
8,(d) Dictation for the week,"Learners are to be guided to learn the following words: publication, insurance, management, economical, lightning, flight, midnight, python, nylon, thigh"
9,(a) Speech work Contrast sounds /S/ and/tS/,"By the end of the lesson, students should be able to: i. recognize and pronounce the sounds /S/ end /tS/ ii. cite examples of words containing the sounds iii. contrast the pairs with ten words each"
9,(b) Structure: Sentence Building,"By the end of the lesson, students should be able to: i. define and idcntify sentences with examples ii. analyse simple sentence constituent iii. construct different forms of simple sentence iv. create brief stories in simple sentences"
9,(c)Comprehension and Vocabulary Development: Reading on Information Communication Technology,"By the end of the lesson, pupils should be able to: i. draw inferences from passages after reading; ii. differentiate between main ideas and supporting ideas in a given passage; iii. construct sentences with the key words and unfamiliar words derived from the passage, iv. infer implied meanings of ideas in the passage"
9,(d)Writing: Comparison of Formal and-Informal Letters,"By the end of the lesson, pupils should be able to: i. distinguish between formal and informal letters; ii. state the features and format of a formal letter; iii. write a letter of invitation"
9,e) Dictation for the,"Learners are to be guided to learn the following words: Campaign , hypocrisy, financial, secretariat, apparatus, commitment, purchase, privilege, maintenance, endurance"
10,"(a) Speech work: Intonation Practice in Statements, Questions, Commands and Request","By the end of the lesson, pupils should be able to: i. identify intonation symbols and mention the types of intonation patterns (such as falling, rising, fallingrising, rising-falling intonations) ii. explain intonation patterns in statements, iii. construct sentences (e.g. statements, questions, commands, requests) and indicate their intonation patterns iv. act a short play using the intonation patterns for communication"
10,(b)Structure: Present Perfect Tense,"By the end of the lesson, pupils should be able to: i. explain the present perfect tense ii. give examples of present perfect tense iii. convert present tense to present perfect tense with examples"
10,(c)Ccmprehension and Vocabulary Development (Attribute of Truthfulness),"By the end of the lesson, pupils should be able to: i. identify and explain the key word in the passage: ii. use the key words and unfamiliar words in sentences iii. deduce the main ideas and supporting ideas from the given passage iv. infer the appropriate answers from the given passage to questions;"
10,(d ) Writing: Debate: “Corporal punishment should not be enforced in school”,"By the end of the lesson, pupils should bo able to: i. describe characteristics of a debate ii. explain the registers of debate iii. demonstrate understanding of debate procedures"
10,(f )Dictation for the week,"Leamers are to be guided to leam the following words: disgusting, copious, publicize, disciplined, overcome, subordination, traficking, fickle, jubilant, rhythmical"
11,(a) Speech work: /p/ and /b/,"By the end of the lesson, students should be able to: i. recognize and pronounce the sounds /p/ and /b/ ii. cite examples of words containing the sounds iii. contrast the pairs with ten words each"
11,(b) Comprehension and Vocabulary development: Reading a non-fiction passage,"By the end of the lesson, pupils should be able to: i. identify the topic sentence in each paragraph; ii. establish the relationship between the topic sentence(s) and the main idea in a given passage; iii. attach contextual rneanings to new words found in a given passage."
11,(c) Writing: Reply to formal and informal invitations,"By the end of the lesson, pupils should be able to: i. distinguish the contents or styles of an invitation letter from a response(reply) to an invitation letter; ii. differentiate between the features of a formal invitation to an informal invitation. iii. write a reply to a birthday party invitation"
11,(d )Dictations for the week,"Learners are to be guided to learn the following words: vandalism, sausage, sanctuary, scapegoat, prejudice, rainforest, rebellion, spectacles, supreme, species"
12,Revision,Revise
13,EXAMINATION,EXAMINATION
